playerid,namefirst,namelast,sackposition,sacktype,sackyards,sackend
20000120,Alvin,McKinley,DL,1,-4,in bounds
19940008,Sam,Adams,DT,1,-8,in bounds
20010046,Aaron,Schobel,DE,1,-5,in bounds
19960036,Lawyer,Milloy,S,1,-17,in bounds
20010046,Aaron,Schobel,DE,1,-5,in bounds
19930095,Raylee,Johnson,DE,1,-8,in bounds
20030048,Chris,Kelsay,DE,1,-5,in bounds
20010157,Patrick,Chukwurah,LB,1,-5,in bounds
20010157,Patrick,Chukwurah,LB,1,-10,in bounds
20040669,Constantin,Ritzmann,DE,0.5,0,in bounds
20010076,Ron,Edwards,DT,1,-2,in bounds
19980417,London,Fletcher,LB,1,-3,in bounds
19990176,Lionel,Barnes,DE,1,-6,in bounds
20010076,Ron,Edwards,DT,1,-6,in bounds
19990158,David,Bowens,DE,1,-8,in bounds
20010076,Ron,Edwards,DT,1,-7,in bounds
20010046,Aaron,Schobel,DE,0.5,-5,in bounds
20010046,Aaron,Schobel,DE,1,-2,in bounds
20010046,Aaron,Schobel,DE,1,-15,in bounds
19990111,Rosevelt,Colvin,LB,1,-12,in bounds
19910031,Roman,Phifer,LB,1,-6,in bounds
20040021,Vince,Wilfork,DL,1,-1,in bounds
19960086,Tedy,Bruschi,LB,0.5,0,in bounds
19970091,Mike,Vrabel,LB,1,-6,in bounds
20010006,Richard,Seymour,DL,1,-8,in bounds
20030048,Chris,Kelsay,DE,1,-13,in bounds
20020061,Ryan,Denney,DE,1,-5,in bounds
20030016,Troy,Polamalu,S,1,-7,in bounds
19990177,Clint,Kriewaldt,LB,0.5,-5,in bounds
19970436,Pat,Williams,DT,1,-10,in bounds
20040038,Ricardo,Colclough,CB,1,-6,in bounds
19980065,Leonard,Little,DE,1,-10,in bounds
19960036,Lawyer,Milloy,S,1,-10,in bounds
20030111,Terrence,McGee,CB,1,-4,in bounds
19960036,Lawyer,Milloy,S,1,-8,in bounds
19960036,Lawyer,Milloy,S,1,-4,in bounds
20020061,Ryan,Denney,DE,1,-13,in bounds
20040663,Jabari,Greer,CB,1,-13,in bounds
19970470,Jeff,Posey,LB,1,-8,in bounds
20040165,Robert,Reynolds,LB,1,-11,in bounds
20020002,Julius,Peppers,DE,1,0,in bounds
20020002,Julius,Peppers,DE,1,-19,in bounds
19950013,Mark,Fields,LB,1,-4,in bounds
20020073,Will,Witherspoon,LB,1,-6,in bounds
19990030,Patrick,Kerney,DE,1,-7,in bounds
19990030,Patrick,Kerney,DE,1,-8,in bounds
19940050,Brentson,Buckner,DT,1,-7,in bounds
20030029,Nick,Barnett,LB,1,-11,in bounds
19990100,Hannibal,Navies,LB,0.5,-11,in bounds
20010044,Kris,Jenkins,DT,1,-9,in bounds
20020002,Julius,Peppers,DE,1,-16,in bounds
19970401,Al,Wallace,DE,1,-6,in bounds
20030145,Kindal,Moorehead,DT,0.5,-7,in bounds
20020073,Will,Witherspoon,LB,1,-5,in bounds
20000033,Darren,Howard,DE,1,-8,in bounds
20020025,Charles,Grant,DE,1,-6,in bounds
20020002,Julius,Peppers,DE,1,-13,in bounds
19990040,Tony,Bryant,DE,1,0,in bounds
19950013,Mark,Fields,LB,1,-2,in bounds
20020025,Charles,Grant,DE,1,-7,in bounds
20040018,Will,Smith,DE,1,-4,in bounds
20000033,Darren,Howard,DE,0.5,-8,in bounds
19930040,Michael,Strahan,DE,1,-6,in bounds
19950013,Mark,Fields,LB,1,-4,in bounds
19950013,Mark,Fields,LB,1,-8,in bounds
19990038,Mike,Rucker,DE,1,-1,in bounds
20010443,Radell,Lockhart,DE,1,-9,in bounds
20010186,Mario,Monds,DT,1,-6,in bounds
20020597,Kemp,Rasmussen,DE,1,0,in bounds
20010443,Radell,Lockhart,DE,1,-7,in bounds
19970401,Al,Wallace,DE,0.5,-5,in bounds
20010143,Jarrod,Cooper,S,1,-17,in bounds
20020002,Julius,Peppers,DE,1,-3,in bounds
20040673,Tommy,Kelly,DT,1,-15,in bounds
20020002,Julius,Peppers,DE,1,0,in bounds
20010011,Dan,Morgan,LB,1,-8,in bounds
20040098,Shaun,Phillips,LB,1,-8,in bounds
20020002,Julius,Peppers,DE,1,-4,in bounds
19990248,Bryce,Fisher,DE,1,-9,in bounds
20030145,Kindal,Moorehead,DT,1,-8,in bounds
19990248,Bryce,Fisher,DE,1,-8,in bounds
20030145,Kindal,Moorehead,DT,1,-8,in bounds
19960003,Simeon,Rice,DE,1,-2,in bounds
19980083,Greg,Spires,DE,1,-7,in bounds
20030064,Dewayne,White,DE,1,-5,in bounds
20020002,Julius,Peppers,DE,1,-6,in bounds
19970056,Mike,Minter,S,1,-5,in bounds
19930145,Chidi,Ahanotu,OT,1,-11,in bounds
20030014,Michael,Haynes,DE,1,-2,in bounds
20000517,James,Hall,DE,1,-6,in bounds
19910020,Kelvin,Pritchett,DT,1,-4,in bounds
20000009,Brian,Urlacher,LB,1,0,in bounds
20010061,Shaun,Rogers,DT,0.5,-3,in bounds
20040179,Corey,Williams,DE/DT,1,-6,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-8,in bounds
20000034,Mark,Roman,S,1,-12,in bounds
19990094,Cletidus,Hunt,DT,1,-6,in bounds
20030700,Cullen,Jenkins,DT,1,-4,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-3,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-5,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-7,in bounds
19970452,R-Kal,Truluck,DE,1,-9,in bounds
20000253,Alfonso,Boone,DT,1,-4,in bounds
20030166,Hunter,Hillenmeyer,LB,1,-8,in bounds
20000197,Robaire,Smith,DE,1,-10,in bounds
20040010,Dunta,Robinson,CB,1,-9,in bounds
19990058,Montae,Reagor,DT,1,-3,in bounds
20020011,Dwight,Freeney,DE,1,-9,in bounds
19990058,Montae,Reagor,DT,1,-6,in bounds
20030138,Robert,Mathis,DE,1,-12,in bounds
20040734,Spencer,Johnson,DT,1,-8,in bounds
20000479,Adewale,Ogunleye,DE,0.5,-2,in bounds
20030009,Kevin,Williams,DT,1,-10,in bounds
20030009,Kevin,Williams,DT,1,-7,in bounds
19980049,Kenny,Mixon,DE,1,-10,in bounds
19960057,Lance,Johnstone,DE,1,-4,in bounds
20000253,Alfonso,Boone,DT,0.5,-11,in bounds
20020104,Alex,Brown,DE,0.5,-10,in bounds
20000009,Brian,Urlacher,LB,1,-7,in bounds
20000253,Alfonso,Boone,DT,1,-4,in bounds
19980022,Tebucky,Jones,FS,1,-13,in bounds
20040240,Colby,Bockwoldt,LB,1,-6,in bounds
19970117,Monty,Montgomery,DB,1,-7,in bounds
20020104,Alex,Brown,DE,1,-9,in bounds
20040047,Tank,Johnson,DT,0.5,-6,in bounds
19950016,Hugh,Douglas,DE,1,-6,in bounds
20020026,Lito,Sheppard,CB,1,-8,in bounds
20000254,Mike,Green,S,1,-4,in bounds
20010063,Derrick,Burgess,LB/DE,1,-8,in bounds
20030539,Sam,Rayburn,DT,1,-1,in bounds
20040500,Quinn,Dorsey,DE,1,-4,in bounds
20040716,Josh,Cooper,DE,1,-13,in bounds
20000009,Brian,Urlacher,LB,1,-7,in bounds
20010047,Jamie,Winborn,LB,1,-4,in bounds
20020427,Brandon,Moore,LB,1,-8,in bounds
20000009,Brian,Urlacher,LB,1,-2,in bounds
20010047,Jamie,Winborn,LB,0.5,-7,in bounds
19940007,Bryant,Young,DT,1,-6,in bounds
20030608,Israel,Idonije,DT,1,-13,in bounds
19940007,Bryant,Young,DT,1,-9,in bounds
20000009,Brian,Urlacher,LB,1,-2,in bounds
20040005,Sean,Taylor,S,1,-8,in bounds
19970003,Shawn,Springs,CB,1,-9,in bounds
20000042,Cornelius,Griffin,DT,1,-7,in bounds
20000042,Cornelius,Griffin,DT,1,-7,in bounds
20000186,Adalius,Thomas,DE,1,-4,in bounds
19990052,John,Thornton,DT,1,0,in bounds
20030010,Terrell,Suggs,LB,1,-9,in bounds
20030010,Terrell,Suggs,LB,1,-8,in bounds
19990430,Marques,Douglas,DT,1,-6,in bounds
19980417,London,Fletcher,LB,1,-10,in bounds
19970156,Carl,Powell,DE,1,-6,in bounds
20010046,Aaron,Schobel,DE,1,-4,in bounds
19940008,Sam,Adams,DT,1,-11,in bounds
19970156,Carl,Powell,DE,1,-8,in bounds
20010004,Justin,Smith,DE,0.5,-10,in bounds
20040117,Robert,Geathers,DE,1,-10,in bounds
19990052,John,Thornton,DT,1,-7,in bounds
20040117,Robert,Geathers,DE,1,-5,in bounds
19990031,Al,Wilson,LB,1,-10,in bounds
19980017,Brian,Simmons,LB,1,-9,in bounds
20010004,Justin,Smith,DE,1,-10,in bounds
20010004,Justin,Smith,DE,1,-7,in bounds
19970151,Tony,Williams,DT,1,-7,in bounds
20040096,Landon,Johnson,LB,1,-4,in bounds
20040686,Josh,Thomas,DE,1,-2,in bounds
19980105,Glen,Steele,DT,1,-6,in bounds
19990025,Antuan,Edwards,S,1,-5,in bounds
19930145,Chidi,Ahanotu,DE,1,-1,in bounds
19970073,Jason,Taylor,DE,1,-10,in bounds
20010609,Dario,Romero,DT,1,-9,in bounds
20010004,Justin,Smith,DE,1,-9,in bounds
20000090,Nate,Webster,LB,1,-8,in bounds
19960154,Zach,Thomas,LB,1,-6,in bounds
19960016,Duane,Clemons,DE,1,-7,in bounds
19960016,Duane,Clemons,DE,1,-7,in bounds
20020126,Jarvis,Green,DL,0.5,-4,in bounds
20000160,Frank,Chamberlin,LB,1,-16,in bounds
20030259,Elton,Patterson,DE,1,-5,in bounds
20040097,Reggie,Torbor,LB,0.5,-2,in bounds
20040097,Reggie,Torbor,LB,1,-6,in bounds
20020152,Nick,Greisen,LB,1,-8,in bounds
20040056,Madieu,Williams,FS,1,-8,in bounds
20010004,Justin,Smith,DE,1,-9,in bounds
20010004,Justin,Smith,DE,0.5,-7,in bounds
19960016,Duane,Clemons,DE,1,-10,in bounds
19960002,Kevin,Hardy,LB,1,-5,in bounds
19960016,Duane,Clemons,DE,1,-5,in bounds
20040056,Madieu,Williams,FS,1,-11,in bounds
19990109,Aaron,Smith,DE,1,-9,in bounds
20010004,Justin,Smith,DE,1,-10,in bounds
19990073,Joey,Porter,OLB,1,-8,in bounds
20040096,Landon,Johnson,LB,1,-6,in bounds
19940162,Kimo,Von Oelhoffen,DL,1,-1,in bounds
20010062,Gary,Baxter,CB,1,-6,in bounds
19960026,Ray,Lewis,LB,1,-9,in bounds
19970017,Kenard,Lang,DL,1,-8,in bounds
19970017,Kenard,Lang,DL,1,-9,in bounds
19970017,Kenard,Lang,DL,1,-8,in bounds
19990491,Mark,Word,DL,1,-5,in bounds
20040161,Amon,Gordon,DL,1,-6,in bounds
20040161,Amon,Gordon,DL,1,-3,in bounds
20010114,Cedric,Scott,DL,1,-2,in bounds
19960002,Kevin,Hardy,LB,1,0,in bounds
19990020,Ebenezer,Ekuban,DL,1,0,in bounds
20010003,Gerard,Warren,DL,0.5,-7,in bounds
19960200,Orpheus,Roye,DL,1,-10,in bounds
20030144,James,Davis,LB,1,-1,in bounds
20040495,Andrew,Shull,DE,1,-7,in bounds
20030611,Mason,Unck,LB,1,-6,in bounds
19970017,Kenard,Lang,DL,1,-10,in bounds
19970017,Kenard,Lang,DL,1,-4,in bounds
19960086,Tedy,Bruschi,LB,1,-8,in bounds
19970091,Mike,Vrabel,LB,1,-15,in bounds
19940004,Willie,McGinest,LB,1,-13,in bounds
20030052,Chaun,Thompson,LB,0.5,-7,in bounds
20020141,Andra,Davis,LB,0.5,-6,in bounds
20030052,Chaun,Thompson,LB,1,-7,in bounds
20010003,Gerard,Warren,DL,1,-5,in bounds
20030084,Chris,Crocker,DB,1,-6,in bounds
19970017,Kenard,Lang,DL,1,-7,in bounds
20040143,Erik,Coleman,S,1,-3,in bounds
19990016,Jevon,Kearse,DE,1,-2,in bounds
19960061,Brian,Dawkins,FS,1,0,in bounds
19990020,Ebenezer,Ekuban,DL,1,-5,in bounds
20010063,Derrick,Burgess,LB/DE,1,-5,in bounds
20010003,Gerard,Warren,DL,1,-4,in bounds
20030052,Chaun,Thompson,LB,1,-5,in bounds
20010458,Chris,Hoke,DT,1,-6,in bounds
20020452,James,Harrison,LB,1,-3,in bounds
20030084,Chris,Crocker,DB,1,-9,in bounds
19980117,Deshea,Townsend,CB,1,-2,in bounds
19990109,Aaron,Smith,DE,1,-3,in bounds
19990020,Ebenezer,Ekuban,DL,1,-2,in bounds
20040098,Shaun,Phillips,LB,1,-3,in bounds
19980239,Ron,Warner,DE,1,-4,in bounds
20010505,Demetric,Evans,DL,1,-2,in bounds
19970021,Renaldo,Wynn,DL,0.5,-5,in bounds
19980163,Eric,Ogbogu,DE,1,-6,in bounds
20000479,Adewale,Ogunleye,DE,1,-5,in bounds
19980163,Eric,Ogbogu,DE,1,0,in bounds
19980008,Greg,Ellis,DE,1,-6,in bounds
19980163,Eric,Ogbogu,DE,0.5,-21,in bounds
20030014,Michael,Haynes,DE,1,-5,in bounds
19970052,Marcellus,Wiley,DE,1,-4,in bounds
19980163,Eric,Ogbogu,DE,1,-4,in bounds
19980008,Greg,Ellis,DE,1,-5,in bounds
19990020,Ebenezer,Ekuban,DL,1,-7,in bounds
20040140,Alex,Lewis,LB,1,-5,in bounds
20040205,Nathan,Jones,CB,1,-10,in bounds
19950241,Chad,Eaton,DT,1,0,in bounds
19970052,Marcellus,Wiley,DE,1,-11,in bounds
20030680,Keith,O'Neil,LB,1,0,in bounds
20030230,Montique,Sharpe,DT,1,-4,in bounds
20040060,Courtney,Watson,LB,1,-5,in bounds
20010526,Lynn,Scott,S,1,-6,in bounds
19970052,Marcellus,Wiley,DE,1,-7,in bounds
20020025,Charles,Grant,DE,1,-4,in bounds
20040018,Will,Smith,DE,1,-3,in bounds
19980008,Greg,Ellis,DE,1,-4,in bounds
20040136,Gibril,Wilson,S,1,-7,in bounds
19980008,Greg,Ellis,DE,1,-2,in bounds
19960166,La'Roi,Glover,DT,1,0,in bounds
20030056,Osi,Umenyiora,DE,1,-7,in bounds
19980008,Greg,Ellis,DE,0.5,-9,in bounds
19980072,Jeremiah,Trotter,LB,1,-8,in bounds
19960166,La'Roi,Glover,DT,1,-11,in bounds
19990109,Aaron,Smith,DE,1,-6,in bounds
19970008,James,Farrior,LB,1,-8,in bounds
19980008,Greg,Ellis,DE,1,-7,in bounds
19960093,Tyrone,Williams,CB,1,-3,in bounds
19980117,Deshea,Townsend,CB,1,-8,in bounds
20020128,Larry,Foote,LB,1,-6,in bounds
19970008,James,Farrior,LB,1,-8,in bounds
20040557,Kalen,Thornton,LB,1,-6,in bounds
20040205,Nathan,Jones,CB,1,-1,in bounds
20040557,Kalen,Thornton,LB,1,-6,in bounds
19970003,Shawn,Springs,CB,1,-6,in bounds
19970003,Shawn,Springs,CB,1,0,in bounds
19960166,La'Roi,Glover,DT,1,-3,in bounds
19960166,La'Roi,Glover,DT,1,-6,in bounds
19980239,Ron,Warner,DE,1,-7,in bounds
20030589,Chris,Clemons,LB,1,-1,in bounds
20000059,Marcus,Washington,LB,1,-3,in bounds
20010133,Mario,Fatafehi,DT,1,-1,in bounds
20010133,Mario,Fatafehi,DT,1,-1,in bounds
20030018,Calvin,Pace,DE,1,-11,in bounds
20010087,Reggie,Hayward,DE,1,-7,in bounds
20030018,Calvin,Pace,DE,1,-8,in bounds
20010133,Mario,Fatafehi,DT,1,-5,in bounds
19950015,Ellis,Johnson,DL,1,-10,in bounds
20020570,Omari,Jordan,DT,1,-2,in bounds
19970028,Trevor,Pryce,DE,1,-6,in bounds
19970028,Trevor,Pryce,DE,1,-8,in bounds
20010133,Mario,Fatafehi,DT,1,-8,in bounds
19920012,Marco,Coleman,DE,1,-3,in bounds
19950020,Luther,Elliss,DT,1,-6,in bounds
19970114,Seth,Payne,DT,1,-9,in bounds
20010087,Reggie,Hayward,DE,1,-3,in bounds
19990464,Kelly,Herndon,CB,1,-5,in bounds
20010087,Reggie,Hayward,DE,1,-8,in bounds
20020238,Raheem,Brock,DE,1,-7,in bounds
20010087,Reggie,Hayward,DE,0.5,-23,in bounds
20040036,Junior,Siavii,DT,1,-9,in bounds
19920012,Marco,Coleman,DE,1,-9,in bounds
19930082,John,Lynch,S,1,-6,in bounds
19950015,Ellis,Johnson,DL,1,-5,in bounds
20000045,Kenoy,Kennedy,S,1,-6,in bounds
20010087,Reggie,Hayward,DE,1,-5,in bounds
20000045,Kenoy,Kennedy,S,1,-9,in bounds
19980495,Jamal,Williams,DT,1,-3,in bounds
19930095,Raylee,Johnson,DE,1,-12,in bounds
20010087,Reggie,Hayward,DE,1,-7,in bounds
20020231,Monsanto,Pope,DT,1,-2,in bounds
19970057,James,Darling,LB,1,-6,in bounds
20000517,James,Hall,DE,1,-8,in bounds
19970086,Bertrand,Berry,DE,1,-7,in bounds
19980013,Takeo,Spikes,LB,1,-1,in bounds
19960252,Keith,McKenzie,DE,1,-1,in bounds
19990070,Jared,DeVries,DE,1,-4,in bounds
20040669,Constantin,Ritzmann,DE,1,-4,in bounds
20010539,Josh,Stamer,LB,1,-3,in bounds
20040490,Scott,Genord,LB,1,-7,in bounds
19990070,Jared,DeVries,DE,1,-5,in bounds
20030066,Cory,Redding,DE,1,-4,in bounds
20030116,Ian,Scott,DT,1,-7,in bounds
20000254,Mike,Green,S,0.5,-3,in bounds
20030029,Nick,Barnett,LB,1,-9,in bounds
20040027,Jason,Babin,LB,1,-3,in bounds
20000517,James,Hall,DE,0.5,-5,in bounds
20030144,James,Davis,LB,1,-11,in bounds
19980051,Kailee,Wong,LB,1,-1,in bounds
20000517,James,Hall,DE,1,-8,in bounds
20010123,Marcus,Bell,DT,1,-8,in bounds
20000517,James,Hall,DE,1,-7,in bounds
19990058,Montae,Reagor,DT,1,-2,in bounds
20000028,Rob,Morris,LB,1,-1,in bounds
20030138,Robert,Mathis,DE,0.5,-12,in bounds
20000517,James,Hall,DE,1,-6,in bounds
20040020,Kenechi,Udeze,DE,1,-4,in bounds
20030066,Cory,Redding,DE,1,-11,in bounds
20020035,Kalimba,Edwards,DE,1,-10,in bounds
20040037,Teddy,Lehman,LB,1,-2,in bounds
19990119,Keith,Newman,LB,1,-7,in bounds
20000517,James,Hall,DE,1,-5,in bounds
19990016,Jevon,Kearse,DE,1,-10,in bounds
19960061,Brian,Dawkins,FS,1,-6,in bounds
20030144,James,Davis,LB,1,-8,in bounds
19940001,Dan,Wilkinson,DT,1,-5,in bounds
19990016,Jevon,Kearse,DE,1,-3,in bounds
19990016,Jevon,Kearse,DE,1,-1,in bounds
19990070,Jared,DeVries,DE,1,-1,in bounds
20030066,Cory,Redding,DE,1,-8,in bounds
20000042,Cornelius,Griffin,DT,1,-9,in bounds
20000042,Cornelius,Griffin,DT,1,-2,in bounds
20000098,Na'il,Diggs,LB,1,-7,in bounds
20000034,Mark,Roman,S,1,-5,in bounds
19980163,Eric,Ogbogu,DE,1,-6,in bounds
20030700,Cullen,Jenkins,DT,0.5,-7,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-5,in bounds
20030029,Nick,Barnett,LB,1,-7,in bounds
19990070,Jared,DeVries,DE,1,-3,in bounds
20040249,Bobby,McCray,DE,1,-9,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-6,in bounds
20040039,Daryl,Smith,LB,1,-8,in bounds
20030700,Cullen,Jenkins,DT,1,-8,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-2,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-8,in bounds
20030147,James,Lee,DT,1,0,in bounds
19990009,Chris,Claiborne,LB,1,-10,in bounds
20000195,Michael,Hawthorne,CB/S,1,-8,in bounds
20030079,Kenny,Peterson,DE/DT,1,-2,in bounds
19970452,R-Kal,Truluck,DE,1,-6,in bounds
20040088,Darrion,Scott,DE,1,-5,in bounds
20030257,Steve,Josue,LB,1,-6,in bounds
20030155,Melvin,Williams,DE,1,-7,in bounds
20010070,Sedrick,Hodge,LB,1,-6,in bounds
19990451,Tyrone,Rogers,DE,1,-3,in bounds
19990451,Tyrone,Rogers,DE,1,-3,in bounds
20000034,Mark,Roman,S,1,-10,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,0,in bounds
20020156,Aaron,Kampman,DE,1,-7,in bounds
19970452,R-Kal,Truluck,DE,0.5,-12,in bounds
20040023,Marcus,Tubbs,DT,1,-3,in bounds
20040570,Omar,Nazel,DE,1,-8,in bounds
20040565,Gabe,Nyenhuis,DE,1,-5,in bounds
20040565,Gabe,Nyenhuis,DE,1,-8,in bounds
20030700,Cullen,Jenkins,DT,1,-7,in bounds
20030655,Tracy,White,LB,1,-14,in bounds
20030685,LaWaylon,Brown,DT,1,0,in bounds
19970452,R-Kal,Truluck,DE,1,-8,in bounds
20020156,Aaron,Kampman,DE,1,-10,in bounds
19990094,Cletidus,Hunt,DT,1,-10,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-15,in bounds
19990020,Ebenezer,Ekuban,DL,1,-1,in bounds
19990451,Tyrone,Rogers,DL,1,-4,in bounds
20000120,Alvin,McKinley,DL,1,-8,in bounds
19980100,Michael,Myers,DL,1,-4,in bounds
19990020,Ebenezer,Ekuban,DL,1,-6,in bounds
20000251,DaShon,Polk,LB,1,-1,in bounds
20000120,Alvin,McKinley,DL,1,-5,in bounds
20040027,Jason,Babin,LB,1,-14,in bounds
20040698,D.J.,Renteria,DE,1,-7,in bounds
20030751,Terrance,Martin,DE,1,-1,in bounds
20040210,Raheem,Orr,LB,1,-3,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-9,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-11,in bounds
20020011,Dwight,Freeney,DE,1,-10,in bounds
20020238,Raheem,Brock,DE,1,-10,in bounds
20040010,Dunta,Robinson,CB,1,-11,in bounds
20040010,Dunta,Robinson,CB,1,-6,in bounds
20020011,Dwight,Freeney,DE,1,-9,in bounds
20030138,Robert,Mathis,DE,1,-4,in bounds
20020011,Dwight,Freeney,DE,1,-9,in bounds
19970114,Seth,Payne,DT,1,-7,in bounds
20040027,Jason,Babin,LB,1,-4,in bounds
20030009,Kevin,Williams,DT,1,-4,in bounds
19960151,Steve,Martin,DT,0.5,-2,in bounds
19980051,Kailee,Wong,LB,1,-2,in bounds
19960057,Lance,Johnstone,DE,1,-5,in bounds
20000025,Chris,Hovan,DT,1,-3,in bounds
20000197,Robaire,Smith,DE,1,-2,in bounds
19970034,Jamie,Sharper,LB,1,-13,in bounds
20030062,Terrence,Kiel,S,1,-3,in bounds
20040098,Shaun,Phillips,LB,1,0,in bounds
19980051,Kailee,Wong,LB,1,-7,in bounds
20040481,Josh,Savage,DE,1,-6,in bounds
20010400,Cleveland,Pinkney,DT,1,-2,in bounds
20040071,Randy,Starks,DT,1,-9,in bounds
20040071,Randy,Starks,DT,1,-7,in bounds
20000030,Keith,Bulluck,LB,1,-6,in bounds
20030067,Antwan,Peek,LB,1,-6,in bounds
20020011,Dwight,Freeney,DE,1,-9,in bounds
20020011,Dwight,Freeney,DE,1,-7,in bounds
20020011,Dwight,Freeney,DE,1,-8,in bounds
19990058,Montae,Reagor,DT,1,-6,in bounds
20010087,Reggie,Hayward,DE,1,-4,in bounds
20020238,Raheem,Brock,DE,1,-9,in bounds
19990138,Brad,Scioli,DE,1,-7,in bounds
20020042,Larry,Tripplett,DT,1,-8,in bounds
20000028,Rob,Morris,LB,1,-9,in bounds
19980051,Kailee,Wong,LB,1,-8,in bounds
20030138,Robert,Mathis,DE,1,-18,in bounds
20030138,Robert,Mathis,DE,1,-8,in bounds
20020238,Raheem,Brock,DE,1,-6,in bounds
20030138,Robert,Mathis,DE,1,-7,in bounds
20040686,Josh,Thomas,DE,1,-6,in bounds
20020011,Dwight,Freeney,DE,1,-7,in bounds
19980120,Greg,Favors,LB,1,-9,in bounds
20020011,Dwight,Freeney,DE,1,-1,in bounds
20030138,Robert,Mathis,DE,1,-6,in bounds
20020011,Dwight,Freeney,DE,1,-7,in bounds
20030009,Kevin,Williams,DT,1,-4,in bounds
20020011,Dwight,Freeney,DE,1,-8,in bounds
20000013,John,Abraham,DE,1,-12,in bounds
20020011,Dwight,Freeney,DE,1,0,in bounds
20020011,Dwight,Freeney,DE,1,-8,in bounds
20030150,Matt,Walters,DE,1,-6,in bounds
20020022,Bryan,Thomas,DE,0.5,-5,in bounds
20040234,Trevor,Johnson,DE,1,-9,in bounds
20030713,Mark,Brown,LB,1,-8,in bounds
20030138,Robert,Mathis,DE,1,-3,in bounds
19990058,Montae,Reagor,DT,1,-7,in bounds
20030138,Robert,Mathis,DE,1,-7,in bounds
19910025,Ted,Washington,DT,1,-10,in bounds
19990138,Brad,Scioli,DE,1,-12,in bounds
19960098,Donnie,Edwards,LB,1,-2,in bounds
19980075,Steve,Foley,LB,1,-8,in bounds
20020011,Dwight,Freeney,DE,1,-9,in bounds
19980075,Steve,Foley,LB,1,-8,in bounds
19980075,Steve,Foley,LB,1,-5,in bounds
19990058,Montae,Reagor,DT,1,-6,in bounds
20000028,Rob,Morris,LB,1,-8,in bounds
20020011,Dwight,Freeney,DE,1,-5,in bounds
20040057,Antwan,Odom,DE,0.5,-8,in bounds
20020238,Raheem,Brock,DE,1,-5,in bounds
20020238,Raheem,Brock,DE,1,-6,in bounds
20020011,Dwight,Freeney,DE,1,-8,in bounds
20020011,Dwight,Freeney,DE,1,-6,in bounds
20020009,John,Henderson,DT,1,-8,in bounds
19940088,Jason,Gildon,DE,1,-14,in bounds
20040039,Daryl,Smith,LB,1,-4,in bounds
19980120,Greg,Favors,LB,0.5,-4,in bounds
19990036,Mike,Peterson,LB,1,-3,in bounds
20010087,Reggie,Hayward,DE,1,-4,in bounds
20040017,D.J.,Williams,LB,1,-7,in bounds
19990036,Mike,Peterson,LB,1,-5,in bounds
20020009,John,Henderson,DT,1,-7,in bounds
19940127,Bracy,Walker,S,1,-12,in bounds
20000517,James,Hall,DE,1,-7,in bounds
19940001,Dan,Wilkinson,DT,0.5,-3,in bounds
20000149,Kabeer,Gbaja-Biamila,DE,1,-7,in bounds
19990094,Cletidus,Hunt,DT,1,-2,in bounds
20020167,Courtland,Bullard,DE,1,-6,in bounds
19980120,Greg,Favors,LB,1,-1,in bounds
20040249,Bobby,McCray,DE,0.5,-4,in bounds
19980051,Kailee,Wong,LB,1,-7,in bounds
19990036,Mike,Peterson,LB,1,-7,in bounds
20020009,John,Henderson,DT,1,-5,in bounds
20040027,Jason,Babin,LB,1,-7,in bounds
20030138,Robert,Mathis,DE,1,-7,in bounds
20040126,Jared,Allen,DE,1,-3,in bounds
20010013,Marcus,Stroud,DT,1,-8,in bounds
19980120,Greg,Favors,LB,1,-4,in bounds
19980475,Eric,Hicks,DE,1,-5,in bounds
20010013,Marcus,Stroud,DT,1,-7,in bounds
19990036,Mike,Peterson,LB,1,-7,in bounds
20020089,Akin,Ayodele,LB,1,-7,in bounds
19980462,Lional,Dalton,DT,1,-7,in bounds
19960068,John,Browning,DT,1,-6,in bounds
20020089,Akin,Ayodele,LB,1,-9,in bounds
20030259,Elton,Patterson,DE,0.5,-9,in bounds
19940088,Jason,Gildon,DE,1,-7,in bounds
20000057,Deon,Grant,S,1,-9,in bounds
20000137,Clark,Haggans,LB,1,-5,in bounds
20030176,Brandon,Green,DE,1,-10,in bounds
19980181,Derrick,Ransom,DT,1,-6,in bounds
20030457,Ronyell,Whitaker,CB,1,-4,in bounds
20030715,Will,Hunter,S,1,-13,in bounds
20010013,Marcus,Stroud,DT,1,-6,in bounds
20040042,Travis,LaBoy,DE,1,-3,in bounds
19980120,Greg,Favors,LB,1,-7,in bounds
19980120,Greg,Favors,LB,1,-4,in bounds
20030126,Rien,Long,DT,1,-3,in bounds
