playerid,namefirst,namelast,intposition,int,intyards,inttd
20000145,Todd,Franz,DB,1,0,0
20000105,Brandon,Short,LB,1,-2,0
20040523,Eddie,Jackson,CB,1,0,0
19980502,William,Hampton,FS,1,6,0
20040005,Sean,Taylor,S,1,0,0
19980017,Brian,Simmons,LB,1,11,0
19960013,Walt,Harris,CB,1,31,0
19960044,Tory,James,CB,1,1,0
19970058,Kim,Herring,FS,1,0,0
19970003,Shawn,Springs,CB,1,0,0
20040005,Sean,Taylor,S,1,0,0
20040005,Sean,Taylor,S,1,3,1
20010071,Bhawoh,Jue,S/CB,1,23,0
19970003,Shawn,Springs,CB,1,28,0
19970003,Shawn,Springs,CB,1,29,0
20010045,Fred,Smoot,CB,1,0,0
19970169,Al,Harris,CB,1,29,0
20030009,Kevin,Williams,DT,1,7,0
19970003,Shawn,Springs,CB,1,10,0
19960061,Brian,Dawkins,FS,1,0,0
20010483,Antonio,Pierce,LB,1,16,0
19890005,Deion,Sanders,CB,0,16,0
20030046,Drayton,Florence,CB,0,2,0
20000048,Jason,Webster,CB,0,0,0
20040143,Erik,Coleman,S,0,0,0
20020536,Will,Demps,S,0,15,1
20020159,Andre,Lott,DB,0,0,0
19990506,Corey,Ivy,CB,0,11,0
20030053,Victor,Hobson,LB,0,3,0
19970401,Al,Wallace,DE,1,38,0
19970183,Robert,Tate,CB,1,25,0
20010233,Marlon,McCree,S,1,46,0
20010233,Marlon,McCree,S,1,0,0
20050208,Justin,Beriault,S,1,8,0
20000057,Deon,Grant,S,1,0,0
20040033,Karlos,Dansby,OLB,1,11,1
20020059,Sheldon,Brown,CB,1,7,0
20030011,Marcus,Trufant,CB,1,7,0
19990464,Kelly,Herndon,CB,1,10,0
20040559,Jordan,Babineaux,CB,1,14,0
19970183,Robert,Tate,CB,1,22,0
20040064,Darnell,Dockett,DT,1,14,0
20030107,DeJuan,Groce,CB,1,0,0
20050218,Reynaldo,Hill,CB,1,22,0
20000091,David,Macklin,CB,1,60,1
20040005,Sean,Taylor,S,1,2,0
20050008,Antrel,Rolle,CB,1,29,0
20000091,David,Macklin,CB,1,19,0
20010064,Adrian,Wilson,SS,1,36,0
20010126,Edgerton,Hartwell,LB,1,13,0
20050748,Jonte,Buhl,CB,1,8,0
20040028,Chris,Gamble,CB,1,0,0
20040101,Demorrio,Williams,LB,1,6,0
20040044,Bob,Sanders,DB,1,10,0
20050160,Michael,Boley,LB,1,4,0
19990068,Rich,Coady,S,1,20,0
20040008,DeAngelo,Hall,CB,1,37,0
19980012,Keith,Brooking,LB,1,6,0
20040101,Demorrio,Williams,LB,1,0,0
19990160,Jason,Craft,CB,1,19,0
20040012,Jonathan,Vilma,LB,1,1,0
20040008,DeAngelo,Hall,CB,1,0,0
19950023,Ty,Law,CB,1,0,0
20000102,David,Barrett,CB,1,4,0
19960061,Brian,Dawkins,FS,1,0,0
20040008,DeAngelo,Hall,CB,1,38,0
19980012,Keith,Brooking,LB,1,5,0
20040186,Etric,Pruitt,S,1,0,0
20020133,Rocky,Boiman,LB,1,4,0
20010062,Gary,Baxter,DB,1,10,0
19960026,Ray,Lewis,LB,1,0,0
19980046,Samari,Rolle,CB,1,0,0
19890005,Deion,Sanders,CB,1,24,0
20020209,Chad,Williams,S,1,0,0
20000186,Adalius,Thomas,LB/DE,1,20,1
20030481,Gary,Brackett,LB,1,0,0
20030481,Gary,Brackett,LB,1,31,0
20030198,Cato,June,LB,1,30,1
19970060,Darren,Sharper,S,1,11,0
20040143,Erik,Coleman,S,1,0,0
20020058,Michael,Lewis,SS,1,3,0
19960061,Brian,Dawkins,FS,1,1,0
19980046,Samari,Rolle,CB,1,5,0
19980117,Deshea,Townsend,CB,1,26,0
20030010,Terrell,Suggs,LB,1,0,0
20040591,Zach,Norton,CB,1,0,0
20040591,Zach,Norton,CB,1,0,0
20030048,Chris,Kelsay,DE,1,17,0
20040008,DeAngelo,Hall,CB,1,3,0
20040028,Chris,Gamble,CB,1,0,0
19990041,Dre',Bly,CB,1,24,0
19940127,Bracy,Walker,S,1,37,0
20050072,Stanley,Wilson,CB,1,1,0
20040663,Jabari,Greer,CB,1,0,0
19920007,Troy,Vincent,CB,1,0,0
19920007,Troy,Vincent,CB,1,22,0
19960036,Lawyer,Milloy,S,1,0,0
20030094,Angelo,Crowell,LB,1,2,0
20040660,Rashad,Baker,S,1,18,0
20030111,Terrence,McGee,CB,1,33,0
20030111,Terrence,McGee,CB,1,0,0
19920007,Troy,Vincent,CB,1,6,0
20010021,Nate,Clements,CB,1,0,0
20030120,Asante,Samuel,CB,1,0,0
20010021,Nate,Clements,CB,1,0,0
19980417,London,Fletcher,LB,1,20,0
20050084,Ellis,Hobbs,CB,1,0,0
20050133,James,Sanders,S,1,39,1
19950023,Ty,Law,CB,1,0,0
20030094,Angelo,Crowell,LB,1,1,0
20030713,Mark,Brown,LB,1,18,0
20030111,Terrence,McGee,CB,1,18,0
20030055,Bryan,Scott,S,1,15,0
20030082,Ricky,Manning,CB,1,10,0
20010233,Marlon,McCree,S,1,27,0
20010040,Ken,Lucas,CB,1,8,0
20020008,Roy,Williams,S,1,6,0
20010040,Ken,Lucas,CB,1,32,0
20020073,Will,Witherspoon,LB,1,0,0
19970091,Mike,Vrabel,LB,1,24,1
19990087,Mike,McKenzie,CB,1,11,0
19990160,Jason,Craft,CB,1,5,0
19950023,Ty,Law,CB,1,7,0
20040143,Erik,Coleman,S,1,4,0
20010040,Ken,Lucas,CB,1,0,0
20010040,Ken,Lucas,CB,1,3,0
20040028,Chris,Gamble,CB,1,4,0
20020073,Will,Witherspoon,LB,1,35,1
20010233,Marlon,McCree,S,1,4,0
19970066,Ronde,Barber,CB,1,35,0
20040028,Chris,Gamble,CB,1,0,0
20020100,Dante,Wesley,CB,1,15,0
19990472,Keion,Carpenter,S,1,0,0
20000254,Mike,Green,S,1,14,0
20040110,Nathan,Vasher,CB,1,0,0
20010021,Nate,Clements,CB,1,31,1
19980013,Takeo,Spikes,LB,1,8,0
20040110,Nathan,Vasher,CB,1,46,0
20040110,Nathan,Vasher,CB,1,22,0
20030082,Ricky,Manning,CB,1,10,0
20000009,Brian,Urlacher,LB,1,20,0
20010040,Ken,Lucas,CB,1,1,0
19980017,Brian,Simmons,LB,1,-1,0
20040049,Keiwan,Ratliff,CB,1,1,0
19960044,Tory,James,CB,1,0,0
20040056,Madieu,Williams,S,1,2,0
20000015,Deltha,O'Neal,CB,1,0,0
20030615,Leigh,Bodden,DB,1,0,0
20040059,Sean,Jones,DB,1,15,0
20030116,Ian,Scott,DT,1,3,0
20040110,Nathan,Vasher,CB,1,0,0
20000039,Mike,Brown,S,1,41,1
20040110,Nathan,Vasher,CB,1,24,0
20030068,Lance,Briggs,LB,1,20,0
20000034,Mark,Roman,S,1,6,0
20030035,Charles,Tillman,CB,1,95,0
20040110,Nathan,Vasher,CB,1,45,1
20030035,Charles,Tillman,CB,1,55,0
19980033,Corey,Chavous,S,1,0,0
20050181,Chris,Harris,S,1,44,0
20000039,Mike,Brown,S,1,3,0
20040058,Shawntae,Spencer,CB,1,0,0
20000015,Deltha,O'Neal,CB,1,0,0
20010482,Ifeanyi,Ohalete,S,1,15,0
19890005,Deion,Sanders,CB,1,33,0
19920007,Troy,Vincent,CB,1,42,0
20010476,Kevin,Kaesviharn,S,1,0,0
20030111,Terrence,McGee,CB,1,46,1
20020141,Andra,Davis,LB,1,14,0
20000015,Deltha,O'Neal,CB,1,9,0
20050048,Odell,Thurman,LB,1,0,0
20000015,Deltha,O'Neal,CB,1,0,0
20000015,Deltha,O'Neal,CB,1,21,0
19960044,Tory,James,CB,1,0,0
20050048,Odell,Thurman,LB,1,10,0
20040025,Ahmad,Carroll,CB,1,0,0
20040417,Larry,Stevens,LB,1,45,1
20040049,Keiwan,Ratliff,CB,1,35,0
20050029,Marlin,Jackson,DB,1,16,0
20020070,Willie,Offord,S,1,0,0
19960044,Tory,James,CB,1,5,0
20000015,Deltha,O'Neal,CB,1,0,0
20010476,Kevin,Kaesviharn,S,1,6,0
20000015,Deltha,O'Neal,CB,1,27,0
20000015,Deltha,O'Neal,CB,1,0,0
20030120,Asante,Samuel,CB,1,0,0
20000015,Deltha,O'Neal,CB,1,18,0
19970024,Chad,Scott,CB,1,9,0
19960044,Tory,James,CB,1,0,0
20020094,Chris,Hope,S,1,55,0
19990109,Aaron,Smith,DE,1,0,0
19970008,James,Farrior,LB,1,22,0
20030016,Troy,Polamalu,S,1,4,0
20010563,Brian,Russell,DB,1,37,0
20020024,Ed,Reed,S,1,23,0
20010563,Brian,Russell,DB,1,13,0
20010011,Dan,Morgan,LB,1,5,0
20030035,Charles,Tillman,CB,1,0,0
20000039,Mike,Brown,S,1,72,0
20050048,Odell,Thurman,LB,1,14,0
20040049,Keiwan,Ratliff,CB,1,16,0
20030615,Leigh,Bodden,DB,1,0,0
19990041,Dre',Bly,CB,1,5,0
19980028,R.W.,McQuarters,CB,1,6,0
20020068,Andre',Goodman,CB,1,-4,0
20010563,Brian,Russell,DB,1,0,0
20010102,Matt,Stewart,LB,1,0,0
20030084,Chris,Crocker,DB,1,11,0
20000058,Travares,Tillman,S,1,16,0
20030084,Chris,Crocker,DB,1,8,0
20050103,Antonio,Perkins,DB,1,-3,0
20000030,Keith,Bulluck,LB,1,0,0
20050034,Brodney,Pool,DB,1,1,0
20010097,Anthony,Henry,CB,1,58,1
19940012,Aaron,Glenn,CB,1,0,0
19990007,Champ,Bailey,CB,1,65,1
19960406,Nick,Ferguson,S,1,1,0
20030005,Terence,Newman,CB,1,4,0
20030005,Terence,Newman,CB,1,0,0
19990085,Dat,Nguyen,LB,1,2,0
20040121,Bruce,Thornton,CB,1,-3,0
20040720,Curtis,Deloatch,CB,1,20,0
20010097,Anthony,Henry,CB,1,43,0
20050066,Oshiomogho,Atogwe,S,1,42,0
19990506,Corey,Ivy,CB,1,19,0
20030005,Terence,Newman,CB,1,12,0
19960406,Nick,Ferguson,S,1,0,0
19990007,Champ,Bailey,CB,1,10,0
20020131,Sam,Brandon,S,1,13,0
20030120,Asante,Samuel,CB,1,0,0
19990007,Champ,Bailey,CB,1,100,0
19930082,John,Lynch,S,1,5,0
19930082,John,Lynch,S,1,1,0
19990007,Champ,Bailey,CB,1,0,0
20040067,Stuart,Schweigert,S,1,2,0
19960406,Nick,Ferguson,S,1,0,0
19930082,John,Lynch,S,1,1,0
20050097,Domonique,Foxworth,CB,1,0,0
20030125,Ivan,Taylor,CB,1,1,0
20020128,Larry,Foote,LB,1,14,0
19990007,Champ,Bailey,CB,1,25,1
20010071,Bhawoh,Jue,FS,1,8,0
20050205,Derrick,Johnson,CB,1,0,0
20040008,DeAngelo,Hall,CB,1,34,0
19980219,Nate,Wayne,LB,1,20,0
20000048,Jason,Webster,CB,1,19,0
19990041,Dre',Bly,CB,1,8,0
20030010,Terrell,Suggs,LB,1,38,0
19990041,Dre',Bly,CB,1,9,0
19990010,Chris,McAlister,CB,1,0,0
20030034,Boss,Bailey,LB,1,34,1
20000045,Kenoy,Kennedy,S,1,64,1
20010040,Ken,Lucas,CB,1,27,0
19990041,Dre',Bly,CB,1,0,0
20030035,Charles,Tillman,CB,1,22,1
19990052,John,Thornton,DT,1,0,0
20000015,Deltha,O'Neal,CB,1,9,0
20020068,Andre',Goodman,CB,1,21,0
19990041,Dre',Bly,CB,1,4,0
19960044,Tory,James,CB,1,0,0
20010563,Brian,Russell,DB,1,0,0
20000187,Antwan,Harris,DB,1,27,0
20040073,Keith,Smith,CB,1,0,0
20010165,Michael,Jameson,DB,1,9,0
20000045,Kenoy,Kennedy,S,1,0,0
20030137,Terrence,Holt,S,1,0,0
19980033,Corey,Chavous,S,1,0,0
20000045,Kenoy,Kennedy,S,1,2,0
20000034,Mark,Roman,S,1,12,0
20030035,Charles,Tillman,CB,1,0,0
20030068,Lance,Briggs,LB,1,10,1
20050181,Chris,Harris,S,1,0,0
20050181,Chris,Harris,S,1,0,0
19990062,Daylon,McCutcheon,DB,1,14,0
20010062,Gary,Baxter,DB,1,0,0
19990041,Dre',Bly,CB,1,28,0
20050051,Nick,Collins,S/CB,1,0,0
20050533,Dovonte,Edwards,CB,1,51,1
20020105,Brian,Williams,CB,1,2,0
20030120,Asante,Samuel,CB,1,29,0
20040502,Randall,Gay,CB,1,2,0
20050133,James,Sanders,S,1,0,0
19970169,Al,Harris,CB,1,22,1
19970169,Al,Harris,CB,1,0,0
20030029,Nick,Barnett,LB,1,95,1
20020031,Robert,Thomas,LB,1,24,0
20000118,Tyrone,Carter,S,1,3,0
20050051,Nick,Collins,S/CB,1,19,0
19970169,Al,Harris,CB,1,8,0
20010196,Jimmy,Williams,CB,1,0,0
19980045,Brian,Kelly,CB,1,3,0
20040111,Will,Allen,S,1,0,0
20040025,Ahmad,Carroll,CB,1,38,0
20040111,Will,Allen,S,1,26,0
20040122,Glenn,Earl,SS,1,2,0
20010104,Orlando,Huff,OLB,1,3,0
20050188,C.C.,Brown,SS,1,5,0
20030615,Leigh,Bodden,DB,1,0,0
20000547,Nick,Harper,DB,1,20,0
20040010,Dunta,Robinson,CB,1,1,0
19970411,Terry,Cousin,CB,1,14,0
19980216,Eric,Warfield,CB,1,57,1
20000095,Lewis,Sanders,CB,1,29,0
19960133,Marcus,Coleman,FS,1,23,0
19980137,Jason,Simmons,SS,1,0,0
19960133,Marcus,Coleman,FS,1,6,0
20030043,Pisa,Tinoisamoa,LB,1,15,0
20030028,Andre,Woolfolk,CB,1,3,0
19970057,James,Darling,OLB,1,15,0
20040069,Gilbert,Gardner,LB,1,16,0
20040663,Jabari,Greer,CB,1,2,0
20030481,Gary,Brackett,LB,1,7,0
20030481,Gary,Brackett,LB,1,3,0
19990062,Daylon,McCutcheon,DB,1,0,0
19990036,Mike,Peterson,LB,1,14,0
20030016,Troy,Polamalu,S,1,36,0
20030058,Mike,Doss,DB,1,8,0
20040125,Jason,David,DB,1,0,0
20030198,Cato,June,LB,1,5,0
20030046,Drayton,Florence,CB,1,9,0
20030481,Gary,Brackett,LB,1,19,0
20000547,Nick,Harper,DB,1,0,0
20020005,Quentin,Jammer,CB,1,14,0
20030198,Cato,June,LB,1,36,0
20030198,Cato,June,LB,1,10,0
20000547,Nick,Harper,DB,1,21,0
20000493,Deke,Cooper,S,1,26,0
20050090,Jordan,Beck,LB,1,10,0
19970411,Terry,Cousin,CB,1,3,0
19970411,Terry,Cousin,CB,1,2,0
19990036,Mike,Peterson,LB,1,26,1
20050097,Domonique,Foxworth,CB,1,23,0
19960406,Nick,Ferguson,S,1,30,0
20040150,Chris,Thompson,CB,1,-6,0
20000057,Deon,Grant,S,1,29,0
20040039,Daryl,Smith,LB,1,0,0
19990120,Kenny,Wright,CB,1,4,0
20030039,Rashean,Mathis,CB,1,9,0
20050075,Eric,Green,CB,1,27,1
20050616,Jermaine,Hardy,CB,1,24,0
20050622,Ernest,Shazor,SS,1,27,0
19970419,Sammy,Knight,S,1,12,0
19980044,Patrick,Surtain,CB,1,4,0
19980044,Patrick,Surtain,CB,1,0,0
19990007,Champ,Bailey,CB,1,10,0
20030047,Kawika,Mitchell,LB,1,0,0
20050056,Darrent,Williams,CB,1,28,0
20000085,Greg,Wesley,S,1,3,0
20000085,Greg,Wesley,S,1,23,0
20000085,Greg,Wesley,S,1,0,0
19970419,Sammy,Knight,S,1,0,0
19980044,Patrick,Surtain,CB,1,53,0
19950023,Ty,Law,CB,1,0,0
20000085,Greg,Wesley,S,1,14,0
20020059,Sheldon,Brown,CB,1,40,1
19970040,Dexter,McCleon,CB,1,0,0
20020059,Sheldon,Brown,CB,1,20,0
19980044,Patrick,Surtain,CB,1,0,0
20010060,Andre,Dyson,CB,1,6,0
20040186,Etric,Pruitt,S,1,51,1
19990472,Keion,Carpenter,S,1,1,0
19970044,Sam,Madison,CB,1,11,0
20010046,Aaron,Schobel,DE,1,0,0
20040028,Chris,Gamble,CB,1,0,0
19980119,Lance,Schulters,S,1,37,0
20010173,Jason,Glenn,LB,1,26,1
20040744,Jerrell,Pippens,S,1,0,0
19990007,Champ,Bailey,CB,1,11,0
19980119,Lance,Schulters,S,1,25,0
20050104,Travis,Daniels,CB,1,4,0
20000085,Greg,Wesley,S,1,15,0
20000058,Travares,Tillman,S,1,22,0
20050084,Ellis,Hobbs,CB,1,8,0
20030213,Yeremiah,Bell,S,1,0,0
20000102,David,Barrett,CB,1,13,0
19970066,Ronde,Barber,CB,1,0,0
20050046,Matt,Roth,DE,1,-3,0
19990414,Donnie,Spragan,LB,1,0,0
19970044,Sam,Madison,CB,1,0,0
20020041,Lamont,Thompson,S,1,0,0
19990023,Antoine,Winfield,CB,1,0,0
20030084,Chris,Crocker,DB,1,24,0
19970060,Darren,Sharper,S,1,18,0
19970060,Darren,Sharper,S,1,6,0
19990023,Antoine,Winfield,CB,1,4,0
19970060,Darren,Sharper,S,1,30,0
20000140,Ralph,Brown,CB,1,0,0
20000054,William,Bartee,S,1,13,0
19990119,Keith,Newman,LB,1,1,0
19990023,Antoine,Winfield,CB,1,1,0
19990073,Joey,Porter,LB,1,0,0
19980117,Deshea,Townsend,CB,1,0,0
20020105,Brian,Williams,CB,1,0,0
19990023,Antoine,Winfield,CB,1,0,0
20020105,Brian,Williams,CB,1,31,0
20010045,Fred,Smoot,CB,1,0,0
19970060,Darren,Sharper,S,1,0,0
19980045,Brian,Kelly,CB,1,2,0
19970060,Darren,Sharper,S,1,88,1
20010045,Fred,Smoot,CB,1,0,0
19980045,Brian,Kelly,CB,1,14,0
19950028,Derrick,Brooks,LB,1,0,0
20030120,Asante,Samuel,CB,1,0,0
19970091,Mike,Vrabel,LB,1,-1,0
20030120,Asante,Samuel,CB,1,73,1
19980119,Lance,Schulters,S,1,0,0
20010084,Dwight,Smith,S,1,12,0
19940145,Rodney,Harrison,S,1,36,0
20030036,Eugene,Wilson,DB,1,0,0
19980024,Shaun,Williams,S,1,0,0
20040502,Randall,Gay,CB,1,0,0
20040532,T.J.,Hollowell,LB,1,22,1
20050084,Ellis,Hobbs,CB,1,0,0
20010071,Bhawoh,Jue,FS,1,0,0
19960098,Donnie,Edwards,LB,1,1,0
20050040,Josh,Bullocks,S,1,51,0
19980012,Keith,Brooking,LB,1,22,0
20020025,Charles,Grant,DE,1,0,0
20050702,Jarvis,Johnson,S,1,78,1
19990160,Jason,Craft,CB,1,39,0
19970056,Mike,Minter,S,1,47,0
19970401,Al,Wallace,DE,1,0,0
20040028,Chris,Gamble,CB,1,52,0
20010040,Ken,Lucas,CB,1,0,0
20000092,T.J.,Slaughter,LB,1,0,0
19960047,Fred,Thomas,CB,1,4,0
20030166,Hunter,Hillenmeyer,LB,1,0,0
20010084,Dwight,Smith,S,1,25,0
20040110,Nathan,Vasher,CB,1,5,0
19960047,Fred,Thomas,CB,1,0,0
20010084,Dwight,Smith,S,1,28,0
20000442,Reggie,Howard,CB,1,5,0
19960242,Carlos,Emmons,LB,1,6,0
19940424,Brent,Alexander,S,1,24,0
19980024,Shaun,Williams,S,1,0,0
20010117,John,Howell,S,1,4,0
19970066,Ronde,Barber,CB,1,42,0
19970066,Ronde,Barber,CB,1,2,0
19990113,Dexter,Jackson,S,1,21,0
19970066,Ronde,Barber,CB,1,26,0
20040033,Karlos,Dansby,OLB,1,18,1
20040033,Karlos,Dansby,OLB,1,2,0
20040136,Gibril,Wilson,S,1,17,0
20030207,Frank,Walker,CB,1,71,0
20010022,Will,Allen,CB,1,2,0
20050074,Justin,Tuck,DE,1,7,0
20050043,Corey,Webster,CB,1,28,0
20030217,Curry,Burns,S,1,32,0
20010040,Ken,Lucas,CB,1,14,0
20010233,Marlon,McCree,S,1,1,0
20010233,Marlon,McCree,S,1,-10,0
19940012,Aaron,Glenn,CB,1,0,0
19940012,Aaron,Glenn,CB,1,10,0
20050476,James,Butler,S,1,0,0
19940424,Brent,Alexander,S,1,15,0
19990007,Champ,Bailey,CB,1,0,0
19970040,Dexter,McCleon,CB,1,0,0
20050476,James,Butler,S,1,16,0
19970060,Darren,Sharper,S,1,0,0
19970060,Darren,Sharper,S,1,92,1
20020105,Brian,Williams,CB,1,26,0
19970060,Darren,Sharper,S,1,31,0
20050043,Corey,Webster,CB,1,0,0
19930040,Michael,Strahan,DE,1,5,0
19990146,Eric,Barton,LB,1,2,0
20040136,Gibril,Wilson,S,1,19,0
20010483,Antonio,Pierce,LB,1,24,0
20040097,Reggie,Torbor,LB,1,37,0
19980024,Shaun,Williams,S,1,34,0
20020525,Ryan,Clark,DB,1,0,0
20010483,Antonio,Pierce,LB,1,17,0
19950023,Ty,Law,CB,1,12,0
20030713,Mark,Brown,LB,1,33,1
19950023,Ty,Law,CB,1,42,0
19950023,Ty,Law,CB,1,2,0
20030144,James,Davis,LB,1,0,0
20050123,Kerry,Rhodes,S,1,0,0
20050632,Mondoe,Davis,LB,1,5,0
20000493,Deke,Cooper,S,1,0,0
20030039,Rashean,Mathis,CB,1,5,0
20050123,Kerry,Rhodes,S,1,0,0
20000102,David,Barrett,CB,1,1,0
20050123,Kerry,Rhodes,S,1,1,0
20030120,Asante,Samuel,CB,1,15,0
19950023,Ty,Law,CB,1,74,1
19950023,Ty,Law,CB,1,15,0
20000102,David,Barrett,CB,1,0,0
20000102,David,Barrett,CB,1,10,0
19950023,Ty,Law,CB,1,43,0
19970066,Ronde,Barber,CB,1,0,0
20020611,Grant,Irons,DE,1,0,0
20010152,Raymond,Walls,CB,1,-2,0
20000403,Eric,Johnson,LB,1,35,1
20030615,Leigh,Bodden,DB,1,6,0
20010202,Renaldo,Hill,CB,1,0,0
19980004,Charles,Woodson,CB,1,0,0
19990007,Champ,Bailey,CB,1,18,0
19960406,Nick,Ferguson,S,1,28,0
20050056,Darrent,Williams,CB,1,80,1
20040067,Stuart,Schweigert,S,1,33,0
20000058,Travares,Tillman,S,1,0,0
19980119,Lance,Schulters,S,1,16,0
20010071,Bhawoh,Jue,FS,1,20,0
20020026,Lito,Sheppard,CB,1,5,0
20020008,Roy,Williams,S,1,46,1
20020058,Michael,Lewis,SS,1,0,0
20030529,Roderick,Hood,CB,1,0,0
20020059,Sheldon,Brown,CB,1,0,0
20020058,Michael,Lewis,SS,1,13,0
19960061,Brian,Dawkins,FS,1,0,0
20050742,Atari,Bigby,S,1,19,0
20050123,Kerry,Rhodes,S,1,21,0
20040236,Rashad,Washington,S,1,99,1
19950012,Warren,Sapp,DT,1,3,0
20020026,Lito,Sheppard,CB,1,33,0
19960098,Donnie,Edwards,LB,1,14,0
20010026,Jamar,Fletcher,CB,1,19,0
19980072,Jeremiah,Trotter,LB,1,2,0
20010060,Andre,Dyson,CB,1,72,1
20050045,Lofa,Tatupu,LB,1,38,1
20040053,Michael,Boulware,S,1,32,0
20010196,Jimmy,Williams,CB,1,6,0
20000177,Dhani,Jones,LB,1,0,0
20020026,Lito,Sheppard,CB,1,34,0
20030529,Roderick,Hood,CB,1,17,0
20030529,Roderick,Hood,CB,1,0,0
19990418,Lemar,Marshall,LB,1,4,0
20020525,Ryan,Clark,DB,1,4,0
20000186,Adalius,Thomas,LB/DE,1,28,0
20030125,Ivan,Taylor,CB,1,0,0
20020094,Chris,Hope,S,1,0,0
19980017,Brian,Simmons,LB,1,16,0
20000015,Deltha,O'Neal,CB,1,37,0
20050048,Odell,Thurman,LB,1,5,0
19990073,Joey,Porter,LB,1,9,0
19940127,Bracy,Walker,S,1,22,0
20020068,Andre',Goodman,CB,1,0,0
19970411,Terry,Cousin,CB,1,-1,0
19990036,Mike,Peterson,LB,1,14,0
20050062,Bryant,McFadden,CB,1,0,0
20030039,Rashean,Mathis,CB,1,41,1
20000442,Reggie,Howard,CB,1,0,0
20040524,Janssen,Patton,S,1,2,0
20020094,Chris,Hope,S,1,5,0
19930162,Willie,Williams,CB,1,10,1
20030529,Roderick,Hood,CB,1,0,0
20030125,Ivan,Taylor,CB,1,4,0
20040053,Michael,Boulware,S,1,0,0
19990464,Kelly,Herndon,CB,1,76,0
20030125,Ivan,Taylor,CB,1,24,0
20030016,Troy,Polamalu,S,1,6,0
20040038,Ricardo,Colclough,CB,1,14,0
20030112,Matt,Wilhelm,LB,1,10,0
20010097,Anthony,Henry,CB,1,1,0
19940012,Aaron,Glenn,CB,1,0,0
20040621,Curome,Cox,CB,1,48,0
20000085,Greg,Wesley,S,1,51,0
19960154,Zach,Thomas,LB,1,0,0
20010608,Clinton,Hart,S,1,70,1
20020452,James,Harrison,LB,1,25,0
20030062,Terrence,Kiel,SS,1,6,0
20040198,Keith,Lewis,S,1,-6,0
20010024,Willie,Middlebrooks,CB,1,0,0
20030046,Drayton,Florence,CB,1,44,1
20040559,Jordan,Babineaux,CB,1,17,0
20050045,Lofa,Tatupu,LB,1,21,0
20020181,Marquand,Manuel,S,1,32,0
20040053,Michael,Boulware,S,1,14,0
20050011,DeMarcus,Ware,LB,1,0,0
19990464,Kelly,Herndon,CB,1,0,0
20030005,Terence,Newman,CB,1,0,0
20040053,Michael,Boulware,S,1,31,0
20020008,Roy,Williams,S,1,0,0
20040559,Jordan,Babineaux,CB,1,25,0
20010412,Troy,Evans,LB,1,3,0
19990464,Kelly,Herndon,CB,1,9,0
20020038,Raonall,Smith,LB,1,1,0
20050611,Heath,Farwell,LB,1,5,0
19940424,Brent,Alexander,S,1,4,0
20040053,Michael,Boulware,S,1,40,0
20050045,Lofa,Tatupu,LB,1,14,0
20040121,Bruce,Thornton,CB,1,0,0
20000490,Mike,Furrey,S,1,33,0
20040053,Michael,Boulware,S,1,4,0
19970065,Dexter,Coakley,LB,1,16,0
20040420,Mike,Adams,WR,1,0,0
19970057,James,Darling,OLB,1,7,0
20040198,Keith,Lewis,S,1,2,0
19930430,Robert,Griffith,FS,1,11,0
20050075,Eric,Green,CB,1,13,0
19980035,Tony,Parrish,S,1,34,1
19980035,Tony,Parrish,S,1,0,0
19970128,Alshermond,Singleton,LB,1,0,0
19990085,Dat,Nguyen,LB,1,7,0
20040122,Glenn,Earl,SS,1,0,0
20040420,Mike,Adams,WR,1,40,1
20040420,Mike,Adams,WR,1,-4,0
20030198,Cato,June,LB,1,24,1
20040125,Jason,David,DB,1,13,0
19970080,Derek,Smith,LB,1,13,0
20030058,Mike,Doss,DB,1,0,0
20040121,Bruce,Thornton,CB,1,0,0
20030198,Cato,June,LB,1,15,0
19940424,Brent,Alexander,S,1,2,0
20050205,Derrick,Johnson,CB,1,87,1
20050435,Chris,Carr,CB,1,6,0
20040420,Mike,Adams,WR,1,41,0
20050205,Derrick,Johnson,CB,1,2,0
20040420,Mike,Adams,WR,1,0,0
20040058,Shawntae,Spencer,CB,1,24,0
20020427,Brandon,Moore,LB,1,12,0
20020027,Mike,Rumph,S,1,0,0
20030035,Charles,Tillman,CB,1,30,0
19990506,Corey,Ivy,CB,1,32,0
20050066,Oshiomogho,Atogwe,S,1,0,0
20030039,Rashean,Mathis,CB,1,0,0
20030039,Rashean,Mathis,CB,1,20,0
20000057,Deon,Grant,S,1,0,0
20000490,Mike,Furrey,S,1,37,0
19980044,Patrick,Surtain,CB,1,34,0
20010020,Adam,Archuleta,S,1,29,0
20030172,Kevin,Garrett,CB,1,9,0
20050498,Kris,Griffin,LB,1,29,0
20000490,Mike,Furrey,S,1,67,1
20030043,Pisa,Tinoisamoa,LB,1,20,0
20030107,DeJuan,Groce,CB,1,0,0
19960061,Brian,Dawkins,FS,1,24,0
20000490,Mike,Furrey,S,1,6,0
20050045,Lofa,Tatupu,LB,1,3,0
20040058,Shawntae,Spencer,CB,1,0,0
20050171,Ben,Emanuel,S,1,3,0
20020045,Tank,Williams,DB,1,1,0
20010020,Adam,Archuleta,S,1,85,1
20000195,Michael,Hawthorne,CB/S,1,24,0
20050009,Carlos,Rogers,CB,1,0,0
19980012,Keith,Brooking,LB,1,17,0
